itemID constellationID itemName
30003958 20000578 TV8-HS
30003959 20000578 VT-G2P
30003960 20000578 YOP-0T
30003961 20000578 9-HM04
30003962 20000579 MKD-O8
30003963 20000579 GOP-GE
30003964 20000579 SKR-SP
30003965 20000579 V-3U8T
30003966 20000579 T8T-RA
30003967 20000579 A-BO4V
30003968 20000580 W-IX39
30003969 20000580 K-B8DK
30003970 20000580 L-6W1J
30003971 20000580 P4-3TJ
30003972 20000580 K-Z0V4
30003973 20000580 LNVW-K
30003974 20000580 8B-SAJ
30003975 20000580 Q2-N6W
30003976 20000580 C-9RRR
30003977 20000580 A-5F4A
30003978 20000581 P-ZMZV
30003979 20000581 9CG6-H
30003980 20000581 NDII-Q
30003981 20000581 UYU-VV
30003982 20000581 K-L690
30003983 20000581 W6V-VM
30003984 20000582 OGY-6D
30003985 20000582 8-SNUD
30003986 20000582 H-4R6Z
30003987 20000582 IGE-NE
30003988 20000582 UVHO-F
30003989 20000582 Z-XX2J
30003990 20000583 YW-SYT
30003991 20000583 Z-UZZN
30003992 20000583 DS-LO3
30003993 20000583 BX2-ZX
30003994 20000583 RF-CN3
30003995 20000583 C-7SBM
30003996 20000584 ZAU-JW
30003997 20000584 YF-6L1
30003998 20000584 K-YI1L
30003999 20000584 KEJY-U
30004000 20000584 3BK-O7
30004001 20000584 8-GE2P
30004002 20000584 QXQ-I6
30004003 20000585 L3-I3K
30004004 20000585 3-JCJT
30004005 20000585 W-IIYI
30004006 20000585 AO-N1P
30004007 20000585 4-GJT1
30004008 20000585 5V-BJI
30004009 20000585 49-U6U
30004010 20000585 M1BZ-2
30004011 20000585 N-M1A3
30004012 20000585 8QT-H4
30004013 20000586 F2OY-X
30004014 20000586 4-2UXV
30004015 20000586 RKM-GE
30004016 20000586 DG-L7S
30004017 20000586 K4-RFZ
30004018 20000586 L-FVHR
30004019 20000587 3-FKCZ
30004020 20000587 ED-L9T
30004021 20000587 LS-V29
30004022 20000587 9SBB-9
30004023 20000587 I1Y-IU
30004024 20000587 U-HYZN
30004025 20000588 8-YNBE
30004026 20000588 YQX-7U
30004027 20000588 QY1E-N
30004028 20000588 E-VKJV
30004029 20000588 BX-VEX
30004030 20000588 B-7DFU
30004031 20000589 ZXJ-71
30004032 20000589 F-NXLQ
30004033 20000589 ES-Q0W
30004034 20000589 H74-B0
30004035 20000589 NU4-2G
30004036 20000589 3D5K-R
30004037 20000590 1-3HWZ
30004038 20000590 XT-R36
30004039 20000590 5-MLDT
30004040 20000590 B-DBYQ
30004041 20000590 QXW-PV
30004042 20000590 DY-F70
30004043 20000591 FD53-H
30004044 20000591 O-ZXUV
30004045 20000591 77-KDQ
30004046 20000591 F7C-H0
30004047 20000591 TN-T7T
30004048 20000591 1-NW2G
30004049 20000591 O-IVNH
30004050 20000592 O-0HW8
30004051 20000592 YI-8ZM
30004052 20000592 OU-X3P
30004053 20000592 6-4V20
30004054 20000592 Q-UA3C
30004055 20000592 W-4NUU
30004056 20000592 8R-RTB
30004057 20000593 6Z9-0M
30004058 20000593 FQ9W-C
30004059 20000593 9-4RP2
30004060 20000593 O-BDXB
30004061 20000593 G8AD-C
30004062 20000593 XZH-4X
30004063 20000593 Z-Y7R7
30004064 20000593 MJYW-3
30004065 20000594 PPG-XC
30004066 20000594 QA1-BT
30004067 20000594 5S-KNL
30004068 20000594 00TY-J
30004069 20000594 XG-D1L
30004070 20000594 6RCQ-V
30004071 20000595 28O-JY
30004072 20000595 CX7-70
30004073 20000595 6ON-RW
30004074 20000595 U65-CN
30004075 20000595 X-M9ON
30004076 20000595 P5-KCC
30004108 20000600 Chaneya
30004136 20000605 Mod
30004137 20000605 Omam
30004138 20000605 Bersyrim
30004141 20000605 Hiremir
30004161 20000609 FV-YEA
30004162 20000609 J-A5QD
30004163 20000609 BI0Y-X
30004164 20000609 SK7-G6
30004165 20000609 4-PCHD
30004166 20000609 5-3722
30004167 20000610 GQLB-V
30004168 20000610 5E-EZC
30004169 20000610 9KE-IT
30004170 20000610 P-NRD3
30004171 20000610 Y-RAW3
30004172 20000610 S-W8CF
30004173 20000610 X-41DA
30004174 20000610 YVSL-2
30004175 20000610 5E6I-W
30004176 20000610 KIG9-K
30004177 20000611 I-CMZA
30004178 20000611 H23-B5
30004179 20000611 A-0IIQ
30004180 20000611 CBY8-J
30004181 20000611 E-BYOS
30004182 20000611 ETXT-F
30004183 20000612 MK-YNM
30004184 20000612 2-9Z6V
30004185 20000612 5HN-D6
30004186 20000612 E-B957
30004187 20000612 P-H5IY
30004188 20000612 4A-6NI
30004189 20000612 1M7-RK
30004190 20000613 87-1PM
30004191 20000613 C2-1B5
30004192 20000613 JE-VLG
30004193 20000613 5ED-4E
30004194 20000613 B-U299
30004195 20000613 DN58-U
30004196 20000614 VAF1-P
30004197 20000614 FV1-RQ
30004198 20000614 QT-EBC
30004199 20000614 O-F4SN
30004200 20000614 CUT-0V
30004201 20000614 9-WEMC
30004202 20000615 U6R-F9
30004203 20000615 L-Z9NB
30004204 20000615 EJ-5X2
30004205 20000615 HXK-J6
30004206 20000615 4LNE-M
30004207 20000615 DK0-N8
30004208 20000616 E0DR-G
30004209 20000616 KI2-S3
30004210 20000616 CHP-76
30004211 20000616 T-67F8
30004212 20000616 58Z-IH
30004213 20000616 M-VACR
30004214 20000616 0B-VOJ
30004215 20000617 J-QOKQ
30004216 20000617 4GSZ-1
30004217 20000617 E-EFAM
30004218 20000617 SBEN-Q
30004219 20000617 9-7SRQ
30004220 20000617 VEQ-3V
30004221 20000617 4T-VDE
30004222 20000618 D9Z-VY
30004223 20000618 MO-YDG
30004224 20000618 42SU-L
30004225 20000618 RGU1-T
30004226 20000618 1GT-MA
30004227 20000618 VY-866
30004228 20000618 HB-5L3
30004229 20000618 Q-VTWJ
30004230 20000619 Van
30004231 20000619 Shakasi
30004232 20000619 Zayi
30004233 20000619 Shirshocin
30004234 20000619 Maalna
30004235 20000619 Maseera
30004236 20000620 Yehaba
30004237 20000620 Kenahehab
30004238 20000620 Gens
30004239 20000620 Kamih
30004241 20000620 Jasson
30004243 20000621 Isid
30004247 20000621 Marmeha
30004254 20000623 Fihrneh
30004255 20000623 Parouz
30004256 20000623 Edilkam
30004257 20000623 Hakatiz
30004258 20000623 Khnar
30004259 20000623 Ertoo
30004260 20000623 Yiratal
30004261 20000623 Balas
30004262 20000623 Pemsah
30004263 20000623 Feshur
30004264 20000623 Hoseen
30004265 20000623 Yekh
30004266 20000623 Gesh
30004267 20000624 Nema
30004271 20000624 Afrah
30004272 20000624 Sota
30004273 20000625 Soliara
30004274 20000625 Nielez
30004275 20000625 Tukanas
30004276 20000625 Fageras
30004277 20000625 Ajna
30004278 20000625 Sheri
30004279 20000625 Ahraghen
30004280 20000626 Nalnifan
30004281 20000626 Jerhesh
30004282 20000626 Getrenjesa
30004283 20000626 Shafrak
30004284 20000626 Defsunun
30004285 20000626 Zazamye
30004286 20000626 Yahyerer
30004287 20000626 Esubara
30004289 20000627 Vaini
30004291 20000627 Anohel
30004292 20000627 Soza
30004294 20000627 Illi
30004296 20000627 Bapraya
30004297 20000628 Efu
30004298 20000628 Tisot
30004299 20000628 Sakht
30004300 20000628 Naga
30004301 20000628 Anath
30004302 20000628 Omigiav
30004303 20000629 Fobiner
30004304 20000629 Huna
30004305 20000629 Esaeel
30004306 20000629 Karan
30004307 20000629 Nouta
30004308 20000629 Ned
30004309 20000629 Hophib
30004310 20000630 UQ9-3C
30004311 20000630 DCI7-7
30004312 20000630 J7YR-1
30004313 20000630 PKG4-7
30004314 20000630 EWN-2U
30004315 20000630 VL3I-M
30004316 20000630 KMC-WI
30004317 20000631 4-48K1
30004318 20000631 NTV0-1
30004319 20000631 C-HCGU
30004320 20000631 XW-2XP
30004321 20000631 Q-FEEJ
30004322 20000631 0P9Z-I
30004323 20000632 AH-B84
30004324 20000632 JTAU-5
30004325 20000632 HB7R-F
30004326 20000632 O-JPKH
30004327 20000632 F-9F6Q
30004328 20000632 B-GC1T
30004329 20000633 V8W-QS
30004330 20000633 JRZ-B9
30004331 20000633 X4UV-Z
30004332 20000633 S-B7IT
30004333 20000633 BKG-Q2
30004334 20000633 OJ-A8M
30004335 20000634 CX-1XF
30004336 20000634 3-TD6L
30004337 20000634 Q-NJZ4
30004338 20000634 NLPB-0
30004339 20000634 R4O-I6
30004340 20000634 KL3O-J
30004341 20000635 Z-K495
30004342 20000635 XM-4L0
30004343 20000635 QCWA-Z
30004344 20000635 52G-NZ
30004345 20000635 5LJ-MD
30004346 20000635 B8O-KJ
30004347 20000635 6-O5GY
30004348 20000635 KV-8SN
30004349 20000635 UB-UQZ
30004350 20000635 YG-82V
30004351 20000636 8-4GQM
30004352 20000636 T-Q2DD
30004353 20000636 LRWD-B
30004354 20000636 QXQ-BA
30004355 20000636 X7R-JW
30004356 20000636 M-HU4V
30004357 20000637 CS-ZGD
30004358 20000637 3-N3OO
30004359 20000637 A-G1FM
30004360 20000637 4-BE0M
30004361 20000637 I-7RIS
30004362 20000637 P7Z-R3
30004363 20000637 ZIU-EP
30004364 20000638 LXWN-W
30004365 20000638 C-LP3N
30004366 20000638 9F-7PZ
30004367 20000638 1G-MJE
30004368 20000638 WO-AIJ
30004369 20000638 MA-VDX
30004370 20000638 RO90-H
30004371 20000639 BWI1-9
30004372 20000639 C-LBQS
30004373 20000639 J52-BH
30004374 20000639 5-P1Y2
30004375 20000639 KMQ4-V
30004376 20000639 KJ-QWL
30004377 20000639 SVB-RE
30004378 20000640 C-4ZOS
30004379 20000640 K-8SQS
30004380 20000640 C-VGYO
30004381 20000640 O94U-A
30004382 20000640 XW-JHT
30004383 20000640 NEH-CS
30004384 20000641 4DTQ-K
30004385 20000641 J9-5MQ
30004386 20000641 D4R-H7
30004387 20000641 313I-B
30004388 20000641 EQI2-2
30004389 20000641 Q-4DEC
30004390 20000642 3F-JZF
30004391 20000642 5-0WB9
30004392 20000642 W-4FA9
30004393 20000642 1IX-C0
30004394 20000642 2B7A-3
30004395 20000642 PUWL-4
30004396 20000642 Y-1918
30004397 20000643 9-B1DS
30004398 20000643 ME-4IU
30004399 20000643 BU-IU4
30004400 20000643 I-7JR4
30004401 20000643 CH9L-K
30004402 20000643 QYZM-W
30004403 20000643 3KNA-N
30004404 20000644 UD-VZW
30004405 20000644 3-YX2D
30004406 20000644 V-TN6Q
30004407 20000644 CFLF-P
30004408 20000644 QBH5-F
30004409 20000644 9-ZFCG
30004410 20000645 J-TPTA
30004411 20000645 PMV-G6
30004412 20000645 5-IZGE
30004413 20000645 OXC-UL
30004414 20000645 F-8Y13
30004415 20000645 4AZ-J8
30004416 20000645 X6-J6R
30004417 20000645 BGN1-O
30004418 20000646 DUU1-K
30004419 20000646 3L-Y9M
30004420 20000646 BLC-X0
30004421 20000646 K-X5AX
30004422 20000646 BJD4-E
30004423 20000646 TSG-NO
30004424 20000646 O9V-R7
30004425 20000647 Z-PNIA
30004426 20000647 OCU4-R
30004427 20000647 BG-W90
30004428 20000647 Y-YGMW
30004429 20000647 75C-WN
30004430 20000647 I5Q2-S
30004431 20000647 PO-3QW
30004432 20000647 5XR-KZ
30004433 20000647 VF-FN6
30004434 20000647 C-0ND2
30004435 20000647 JI-LGM
30004436 20000648 U-BXU9
30004437 20000648 ZXOG-O
30004438 20000648 NW2S-A
30004439 20000648 U-JJEW
30004440 20000648 NX5W-U
30004441 20000648 U1-C18
30004442 20000648 6O-XIO
30004443 20000649 H65-HE
30004444 20000649 BJ-ZFD
30004445 20000649 5ELE-A
30004446 20000649 H-P4LB
30004447 20000649 2UK4-N
30004448 20000649 QK-CDG
30004449 20000649 M-CMLV
30004450 20000650 AZN-D2
30004451 20000650 E-PR0S
30004452 20000650 TR07-S
30004453 20000650 VNGJ-U
30004454 20000650 2-F3OE
30004455 20000650 5-LCI7
30004456 20000650 Y2-I3W
30004457 20000650 VVO-R6
30004458 20000650 CL-J9W
30004459 20000651 YHP2-D
30004460 20000651 J94-MU
30004461 20000651 M2GJ-X
30004462 20000651 JO-32L
30004463 20000651 UB5Z-3
30004464 20000651 MSKR-1
30004465 20000652 GPUS-A
30004466 20000652 3-BADZ
30004467 20000652 23M-PX
30004468 20000652 UTDH-N
30004469 20000652 ZS-2LT
30004470 20000652 DB1R-4
30004471 20000653 P8-BKO
30004472 20000653 RIT-A7
30004473 20000653 R4K-8L
30004474 20000653 GHZ-SJ
30004475 20000653 K-J50B
30004476 20000653 NLO-3Z
30004477 20000653 5P-AIP
30004478 20000654 M-PGT0
30004479 20000654 NPD9-A
30004480 20000654 D6SK-L
30004481 20000654 HYPL-V
30004482 20000654 I9-ZQZ
30004483 20000654 0OYZ-G
30004484 20000654 SWBV-2
30004485 20000654 R97-CI
30004486 20000654 6-ELQP
30004487 20000655 OBK-K8
30004488 20000655 KJ-V0P
30004489 20000655 ZID-LE
30004490 20000655 K-9UG4
30004491 20000655 D4-2XN
30004492 20000655 2-RSC7
30004493 20000656 C0T-77
30004494 20000656 RL-KT0
30004495 20000656 UO9-YG
30004496 20000656 ZQP-QV
30004497 20000656 P-NUWP
30004498 20000656 ZJQH-S
30004499 20000656 E9G-MT
30004500 20000656 TQ-RR8
30004501 20000657 1L-BHT
30004502 20000657 D5IW-F
30004503 20000657 F-XWIN
30004504 20000657 4C-B7X
30004505 20000657 LGUZ-1
30004506 20000657 BF-SDP
30004507 20000657 F5FO-U
30004508 20000658 5WAE-M
30004509 20000658 0-WVQS
30004510 20000658 0-9UHT
30004511 20000658 M-NKZM
30004512 20000658 H-M1BY
30004513 20000658 J1H-R4
30004514 20000659 J9SH-A
30004515 20000659 JKJ-VJ
30004516 20000659 RTX0-S
30004517 20000659 33FN-P
30004518 20000659 NM-OEA
30004519 20000659 MT-2VJ
30004520 20000660 3HQC-6
30004521 20000660 OX-RGN
30004522 20000660 R-OCBA
30004523 20000660 GA-2V7
30004524 20000660 DB-6W4
30004525 20000660 7-692B
30004526 20000661 L3-XYO
30004527 20000661 AN-G54
30004528 20000661 ZXI-K2
30004529 20000661 T-Z6J2
30004530 20000661 CT7-5V
30004531 20000661 2JJ-0E
30004532 20000662 B0C-LD
30004533 20000662 NP6-38
30004534 20000662 G-YT55
30004535 20000662 IZ-AOB
30004536 20000662 G5-EN3
30004537 20000662 W-Z3HW
30004538 20000663 W2F-ZH
30004539 20000663 BMU-V1
30004540 20000663 ZXC8-1
30004541 20000663 LBV-Q1
30004542 20000663 Z-40CG
30004543 20000663 O-RIDF
30004544 20000664 A-5M31
30004545 20000664 BOE7-P
30004546 20000664 E-GCX0
30004547 20000664 VBFC-8
30004548 20000664 YVA-F0
30004549 20000664 0D-CHA
30004550 20000664 A2V6-6
30004551 20000664 VJ0-81
30004552 20000665 XF-TQL
30004553 20000665 4-EP12
30004554 20000665 YZS5-4
30004555 20000665 3WE-KY
30004556 20000665 IR-WT1
30004557 20000665 9-VO0Q
30004558 20000665 A8-XBW
30004559 20000666 PNQY-Y
30004560 20000666 RP2-OQ
30004561 20000666 YVBE-E
30004562 20000666 BYXF-Q
30004563 20000666 AC2E-3
30004564 20000666 C-C99Z
30004565 20000666 CL-BWB
30004566 20000666 R3W-XU
30004567 20000667 E-BWUU
30004568 20000667 Y-1W01
30004569 20000667 9R4-EJ
30004570 20000667 SPLE-Y
30004571 20000667 Q-XEB3
30004572 20000667 K8L-X7
30004573 20000668 5-D82P
30004574 20000668 8ESL-G
30004575 20000668 JGOW-Y
30004576 20000668 APM-6K
30004577 20000668 RE-C26
30004578 20000668 AL8-V4
30004579 20000668 KCT-0A
30004580 20000668 N2-OQG
30004581 20000668 OW-TPO
30004582 20000668 9O-ORX
30004583 20000668 IGE-RI
30004584 20000669 Z9PP-H
30004585 20000669 7-8S5X
30004586 20000669 EI-O0O
30004587 20000669 7X-02R
30004588 20000669 D2AH-Z
30004589 20000669 J5A-IX
30004590 20000670 B17O-R
30004591 20000670 6F-H3W
30004592 20000670 H-NPXW
30004593 20000670 L-1SW8
30004594 20000670 U-SOH2
30004595 20000670 DBRN-Z
30004596 20000671 00GD-D
30004597 20000671 C1XD-X
30004598 20000671 G95F-H
30004599 20000671 B32-14
30004600 20000671 C-N4OD
30004601 20000671 CHA2-Q
30004602 20000672 UAYL-F
30004603 20000672 ESC-RI
30004604 20000672 671-ST
30004605 20000672 A-HZYL
30004606 20000672 H-S80W
30004607 20000672 Z30S-A
30004608 20000673 6VDT-H
30004609 20000673 NDH-NV
30004610 20000673 QV28-G
30004611 20000673 15U-JY
30004612 20000673 NY6-FH
30004613 20000673 XJP-Y7
30004614 20000673 AV-VB6
30004615 20000673 HMF-9D
30004616 20000673 7BX-6F
30004617 20000674 YZ-LQL
30004618 20000674 MN5N-X
30004619 20000674 A-1CON
30004620 20000674 75FA-Z
30004621 20000674 WY-9LL
30004622 20000674 D-Q04X
30004623 20000674 Serpentis Prime
30004624 20000675 P5-EFH
30004625 20000675 L-A5XP
30004626 20000675 D4KU-5
30004627 20000675 YRNJ-8
30004628 20000675 3ZTV-V
30004629 20000675 9D6O-M
30004630 20000676 LIWW-P
30004631 20000676 G-UTHL
30004632 20000676 38IA-E
30004633 20000676 M-KXEH
30004634 20000676 TU-Y2A
30004635 20000676 7BIX-A
30004636 20000677 I-CUVX
30004637 20000677 J-RQMF
30004638 20000677 TEG-SD
30004639 20000677 14YI-D
30004640 20000677 87XQ-0
30004641 20000677 LJ-TZW
30004642 20000677 KVN-36
30004643 20000678 57-KJB
30004644 20000678 V6-NY1
30004645 20000678 OL3-78
30004646 20000678 9DQW-W
30004647 20000678 PXF-RF
30004648 20000678 R-BGSU
30004649 20000679 O-PNSN
30004650 20000679 1-5GBW
30004651 20000679 C-FER9
30004652 20000679 F2-2C3
30004653 20000679 F-88PJ
30004654 20000679 ATQ-QS
30004655 20000680 XUW-3X
30004656 20000680 006-L3
30004657 20000680 PB-0C1
30004658 20000680 ZUE-NS
30004659 20000680 L7-APB
30004660 20000680 ZTS-4D
30004661 20000681 4HS-CR
30004662 20000681 WMH-SO
30004663 20000681 LBGI-2
30004664 20000681 G1CA-Y
30004665 20000681 Y-2ANO
30004666 20000681 Z-YN5Y
30004667 20000682 JI-K5H
30004668 20000682 33-JRO
30004669 20000682 ARBX-9
30004670 20000682 5-CSE3
30004671 20000682 O-MCZR
30004672 20000682 9T-APQ
30004673 20000683 4Y-OBL
30004674 20000683 0-MX34
30004675 20000683 5AQ-5H
30004676 20000683 T-ZFID
30004677 20000683 0ZN7-G
30004678 20000683 H8-ZTO
30004679 20000684 YV-FDG
30004680 20000684 LUL-WX
30004681 20000684 8Q-UYU
30004682 20000684 3PPT-9
30004683 20000684 S-KU8B
30004684 20000684 JK-GLL
30004685 20000684 UAAU-C
30004686 20000685 HHJD-5
30004687 20000685 ZWV-GD
30004688 20000685 1DDR-X
30004689 20000685 LG-WA9
30004690 20000685 AA-GWF
30004691 20000685 O4T-Z5
30004692 20000686 O-97ZG
30004693 20000686 2I-520
30004694 20000686 GQ2S-8
30004695 20000686 0SUF-3
30004696 20000686 G-M4GK
30004697 20000686 G1D0-G
30004698 20000686 KU3-BB
30004699 20000686 O1Q-P1
30004700 20000687 LD-2VL
30004701 20000687 ZBY-0I
30004702 20000687 MP5-KR
30004703 20000687 O-N589
30004704 20000687 ZDYA-G
30004705 20000687 LX5K-W
30004706 20000688 UHKL-N
30004707 20000688 Z3V-1W
30004708 20000688 A-ELE2
30004709 20000688 KFIE-Z
30004710 20000688 1DH-SX
30004711 20000688 PR-8CA
30004712 20000689 NOL-M9
30004713 20000689 O-IOAI
30004714 20000689 QX-LIJ
30004715 20000689 HM-XR2
30004716 20000689 4K-TRB
30004717 20000689 AJI-MA
30004718 20000690 FWST-8
30004719 20000690 YZ9-F6
30004720 20000690 0N-3RO
30004721 20000690 G-TT5V
30004722 20000690 319-3D
30004723 20000690 I3Q-II
30004724 20000691 RF-K9W
30004725 20000691 E3OI-U
30004726 20000691 IP6V-X
30004727 20000691 R5-MM8
30004728 20000691 1B-VKF
30004729 20000691 T-J6HT
30004730 20000692 D-W7F0
30004731 20000692 JP4-AA
30004732 20000692 FM-JK5
30004733 20000692 PDE-U3
30004734 20000692 23G-XC
30004735 20000692 T5ZI-S
30004736 20000692 4X0-8B
30004737 20000693 Q-HESZ
30004738 20000693 1-SMEB
30004739 20000693 M5-CGW
30004740 20000693 6Q-R50
30004741 20000693 ZA9-PY
30004742 20000693 RCI-VL
30004743 20000693 MJXW-P
30004744 20000694 QC-YX6
30004745 20000694 T-M0FA
30004746 20000694 4O-239
30004747 20000694 LUA5-L
30004748 20000694 T-IPZB
30004749 20000694 Q-JQSG
30004750 20000695 D-3GIQ
30004751 20000695 K-6K16
30004752 20000695 QY6-RK
30004753 20000695 W-KQPI
30004754 20000695 PUIG-F
30004755 20000695 J-LPX7
30004756 20000695 0-HDC8
30004757 20000695 F-TE1T
30004758 20000695 SVM-3K
30004759 20000696 1DQ1-A
30004760 20000696 8WA-Z6
30004761 20000696 5BTK-M
30004762 20000696 N-8YET
30004763 20000696 Y-OMTZ
30004764 20000696 3-DMQT
30004765 20000696 MO-GZ5
30004766 20000697 39P-1J
30004767 20000697 HZAQ-W
30004768 20000697 7G-QIG
30004769 20000697 NIDJ-K
30004770 20000697 PS-94K
30004771 20000697 8RQJ-2
30004772 20000698 KEE-N6
30004773 20000698 M2-XFE
30004774 20000698 5-CQDA
30004775 20000698 I-E3TG
30004776 20000698 S-6HHN
30004777 20000698 ZXB-VC
30004778 20000699 GY6A-L
30004779 20000699 UEXO-Z
30004780 20000699 9O-8W1
30004781 20000699 8F-TK3
30004782 20000699 PF-KUQ
30004783 20000699 N8D9-Z
30004784 20000700 F-9PXR
30004785 20000700 Y5C-YD
30004786 20000700 31X-RE
30004787 20000700 Q-02UL
30004788 20000700 7UTB-F
30004789 20000700 5-6QW7
30004790 20000701 7-K6UE
30004791 20000701 C6Y-ZF
30004792 20000701 6Z-CKS
30004793 20000701 G-M5L3
30004794 20000701 KBAK-I
30004795 20000701 M-SRKS
30004796 20000702 9GNS-2
30004797 20000702 YAW-7M
30004798 20000702 C3N-3S
30004799 20000702 CX8-6K
30004800 20000702 LWX-93
30004801 20000702 1-2J4P
30004802 20000702 M0O-JG
30004803 20000703 WB-AYY
30004804 20000703 BW-WJ2
30004805 20000703 S4-9DN
30004806 20000703 DT-PXH
30004807 20000703 UALX-3
30004808 20000703 3L3N-X
30004809 20000703 Y-ORBJ
30004810 20000703 6-IAFR
30004811 20000704 4-P4FE
30004812 20000704 RH0-EG
30004813 20000704 D-9UEV
30004814 20000704 H-HWQR
30004815 20000704 QRBN-M
30004816 20000704 78R-PI
30004817 20000705 ZD1-Z2
30004818 20000705 C-FD0D
30004819 20000705 S-9RCJ
30004820 20000705 ZMV9-A
30004821 20000705 FE-6YQ
30004822 20000705 W-16DY
30004823 20000705 M-4KDB
30004824 20000706 C3-0YD
30004825 20000706 PDF-3Z
30004826 20000706 9-MJVQ
30004827 20000706 L2GN-K
30004828 20000706 4-IT9G
30004829 20000706 PEK-8Z
30004830 20000706 2PG-KN
30004831 20000707 ABE-M2
30004832 20000707 IL-YTR
30004833 20000707 KW-OAM
30004834 20000707 U2U5-A
30004835 20000707 EQWO-Y
30004836 20000707 JK-Q77
30004837 20000707 QI9-42
30004838 20000707 YF-P4X
30004839 20000708 JI1-SY
30004840 20000708 X-1QGA
30004841 20000708 CCE-0J
30004842 20000708 T2-V8F
30004843 20000708 0VK-43
30004844 20000708 TY2X-C
30004845 20000709 Q0G-L8
30004846 20000709 Q5KZ-W
30004847 20000709 WE-KK2
30004848 20000709 B8HU-Z
30004849 20000709 16AM-3
30004850 20000709 A-REKV
30004851 20000709 BB-EKF
30004852 20000710 DZ6-I5
30004853 20000710 R-XDKM
30004854 20000710 G1-0UI
30004855 20000710 QCDG-H
30004856 20000710 XUDX-A
30004857 20000710 QLU-P0
30004858 20000710 OQTY-Z
30004859 20000711 Y-EQ0C
30004860 20000711 7M4C-F
30004861 20000711 MS1-KJ
30004862 20000711 8-BEW8
30004863 20000711 NZW-ZO
30004864 20000711 WSK-1A
30004865 20000711 5-NZNW
30004866 20000712 NR8S-Y
30004867 20000712 F-ZBO0
30004868 20000712 3Q1T-O
30004869 20000712 8-4KME
30004870 20000712 T6GY-Y
30004871 20000712 R1-IMO
30004872 20000713 7KIK-H
30004873 20000713 B-6STA
30004874 20000713 0P-U0Q
30004875 20000713 XGH-SH
30004876 20000713 G-D0N3
30004877 20000713 T-AKQZ
30004878 20000714 46DP-O
30004879 20000714 9-980U
30004880 20000714 EMIG-F
30004881 20000714 M-RPN3
30004882 20000714 ZO-P5K
30004883 20000714 JV1V-O
30004884 20000715 9MWZ-B
30004885 20000715 LS-QLX
30004886 20000715 S-XZHU
30004887 20000715 CO-7BI
30004888 20000715 ZJG-7D
30004889 20000715 C-WPWH
30004890 20000716 VULA-I
30004891 20000716 R2TJ-1
30004892 20000716 G-B3PR
30004893 20000716 73-JQO
30004894 20000716 XPUM-L
30004895 20000716 KR8-27
30004896 20000716 LQ-AHE
30004897 20000716 LOI-L1
30004898 20000717 Y-MSJN
30004899 20000717 MJ-X5V
30004900 20000717 3FKU-H
30004901 20000717 M9-FIB
30004902 20000717 D2EZ-X
30004903 20000717 DJK-67
30004904 20000718 AXDX-F
30004905 20000718 J-4FNO
30004906 20000718 PEM-LC
30004907 20000718 X-EHHD
30004908 20000718 6T3I-L
30004909 20000718 QSF-EJ
30004910 20000718 L-AS00
30004911 20000719 NZPK-G
30004912 20000719 K-1OY3
30004913 20000719 MMUF-8
30004914 20000719 99-0GS
30004915 20000719 X-3AUU
30004916 20000719 H90-C9
30004917 20000719 0DD-MH
30004918 20000719 RI-JB1
30004919 20000719 NQH-MR
30004920 20000720 1I6F-9
30004921 20000720 Z-7OK1
30004922 20000720 UEP0-A
30004923 20000720 66-PMM
30004924 20000720 OKEO-X
30004925 20000720 7-8EOE
30004926 20000720 7L9-ZC
30004927 20000721 L-YMYU
30004929 20000721 F-M1FU
30004930 20000721 0-NTIS
30004931 20000721 VR-YIQ
30004932 20000721 XZ-SKZ
30004933 20000721 I6M-9U
30004934 20000722 MG0-RD
30004935 20000722 TPAR-G
30004936 20000722 VYO-68
30004937 20000722 TCAG-3
30004938 20000722 UR-E46
30004939 20000722 CW9-1Y
30004940 20000723 1-NJLK
30004941 20000723 Y-CWQY
30004942 20000723 8KR9-5
30004943 20000723 VQE-CN
30004944 20000723 L5D-ZL
30004945 20000723 G-C8QO
30004946 20000723 EIMJ-M
30004947 20000724 0A-KZ0
30004948 20000724 E-DOF2
30004949 20000724 48I1-X
30004950 20000724 0OTX-J
30004951 20000724 3OP-3E
30004952 20000724 JZL-VB
30004953 20000724 RJ3H-0
30004954 20000724 08S-39
30004955 20000725 ZU-MS3
30004956 20000725 HIX4-H
30004957 20000725 GR-J8B
30004958 20000725 OY0-2T
30004959 20000725 E2-RDQ
30004960 20000725 TN25-J
30004961 20000726 PA-VE3
30004962 20000726 G-Q5JU
30004963 20000726 RYQC-I
30004964 20000726 1E-W5I
30004965 20000726 Z-M5A1
30004966 20000726 MVUO-F
30004979 20000729 Heydieles
30004980 20000729 Fliet
30004982 20000729 Indregulle
30004984 20000729 Abune
30004985 20000729 Deven
30004991 20000730 Vitrauze
30004999 20000731 Ladistier
30005000 20000731 Old Man Star
30005008 20000732 Aeschee
30005014 20000733 Isenan
30005022 20000734 Ane
30005032 20000736 Khabara
30005033 20000736 Jeni
30005062 20000741 Abath
30005063 20000741 Schmaeel
30005064 20000741 Mafra
30005065 20000741 Arzi
30005066 20000741 Kerying
30005067 20000741 Zorenyen
30005068 20000741 Oguser
30005073 20000742 Pananan
30005074 20000742 Daran
30005086 20000744 Arza
30005088 20000745 B-B0ME
30005089 20000745 TDP-T3
